Date,Withdrawal_Amount
11/2/2022,9048.554148
11/3/2022,8564.914588
11/4/2022,3285.462182
11/5/2022,8845.43282
11/6/2022,9199.36965
11/7/2022,3128.578953
11/8/2022,7243.698088
11/9/2022,7919.65779
11/10/2022,3750.731142
11/11/2022,10076.32802
11/12/2022,7406.506674
11/13/2022,6287.860932
11/14/2022,1882.878579
11/15/2022,10649.11751
11/16/2022,9039.932005
11/17/2022,5314.179661
11/18/2022,4845.717428
11/19/2022,11528.66975
11/20/2022,4229.97472
11/21/2022,2603.191241
11/22/2022,7734.398418
11/23/2022,4558.306544
11/24/2022,7678.087374
11/25/2022,8955.191426
11/26/2022,8866.553889
11/27/2022,6172.745886
11/28/2022,2627.260324
11/29/2022,9308.193139
11/30/2022,13865.03034
12/1/2022,4505.624096
12/2/2022,2862.866765
12/3/2022,8950.91049
12/4/2022,5237.118305
12/5/2022,8756.966114
12/6/2022,4491.45285
12/7/2022,3361.541913
12/8/2022,9569.851705
12/9/2022,7365.395807
12/10/2022,2478.642658
12/11/2022,10807.04224
12/12/2022,8119.750549
12/13/2022,9224.466796
12/14/2022,3864.862327
12/15/2022,8799.238484
12/16/2022,5198.404917
12/17/2022,7805.773023
12/18/2022,11118.54161
12/19/2022,7205.635426
12/20/2022,9043.252505
12/21/2022,2084.839987
12/22/2022,2604.276878
12/23/2022,1945.374416
12/24/2022,2884.996543
12/25/2022,10741.28546
12/26/2022,5132.384698
12/27/2022,2009.887646
12/28/2022,3121.335227
12/29/2022,4440.089756
12/30/2022,11695.84682
12/31/2022,8312.90758
1/1/2023,6681.693264
1/2/2023,8216.966292
1/3/2023,9165.840043
1/4/2023,8094.294482
1/5/2023,5416.529776
1/6/2023,8286.666678
1/7/2023,6943.30963
1/8/2023,2830.032713
1/9/2023,2724.02323
1/10/2023,8814.418543
1/11/2023,6230.757909
1/12/2023,3914.829497
1/13/2023,6571.184587
1/14/2023,8245.72852
1/15/2023,12902.54662
1/16/2023,2701.662983
1/17/2023,7745.778021
1/18/2023,8942.278442
1/19/2023,4279.053605
1/20/2023,8761.488558
1/21/2023,7639.942689
1/22/2023,8379.853344
1/23/2023,3176.289981
1/24/2023,6085.7058
1/25/2023,7173.741114
1/26/2023,8297.907232
1/27/2023,6724.721639
1/28/2023,5734.05766
1/29/2023,2032.607134
1/30/2023,8837.460742
1/31/2023,3203.468376
2/1/2023,5846.564351
2/2/2023,5310.04114
2/3/2023,4583.650044
2/4/2023,10461.10354
2/5/2023,2651.018311
2/6/2023,7433.626703
2/7/2023,8040.836063
2/8/2023,4465.689627
2/9/2023,4920.032601
2/10/2023,3117.835789
2/11/2023,5651.249326
2/12/2023,8107.993343
2/13/2023,2570.04277
2/14/2023,3419.514832
2/15/2023,7574.279765
2/16/2023,6340.163053
2/17/2023,8066.558251
2/18/2023,3715.895523
2/19/2023,8526.217936
2/20/2023,9123.967545
2/21/2023,4707.470075
2/22/2023,8582.953065
2/23/2023,7639.022285
2/24/2023,6067.343747
2/25/2023,9703.797625
2/26/2023,7893.485476
2/27/2023,3783.397642
2/28/2023,5016.535333
3/1/2023,14206.7828
3/2/2023,3011.613292
3/3/2023,4637.739154
3/4/2023,6217.218769
3/5/2023,8592.673176
3/6/2023,3429.981641
3/7/2023,4878.37891
3/8/2023,3321.593691
3/9/2023,7964.281419
3/10/2023,8841.499398
3/11/2023,2482.297417
3/12/2023,3250.254434
3/13/2023,3817.583577
3/14/2023,9244.72675
3/15/2023,5680.10042
3/16/2023,3045.231272
3/17/2023,7967.395036
3/18/2023,4799.353846
3/19/2023,6767.994693
3/20/2023,8527.663191
3/21/2023,5750.077777
3/22/2023,5209.636768
3/23/2023,8373.879094
3/24/2023,4817.533209
3/25/2023,4077.081397
3/26/2023,3686.938518
3/27/2023,9700.14662
3/28/2023,2792.18711
3/29/2023,2258.368411
3/30/2023,12133.8102
3/31/2023,2452.109869
4/1/2023,16890.62996
4/2/2023,10830.68758
4/3/2023,2546.289753
4/4/2023,8830.13977
4/5/2023,6530.180185
4/6/2023,7919.4808
4/7/2023,6989.493821
4/8/2023,9071.735584
4/9/2023,5254.155512
4/10/2023,4123.649539
4/11/2023,4886.787097
4/12/2023,7114.650839
4/13/2023,2880.496015
4/14/2023,2452.256717
4/15/2023,12845.02576
4/16/2023,3112.17738
4/17/2023,4918.365657
4/18/2023,3861.556829
4/19/2023,8074.002838
4/20/2023,6446.825074
4/21/2023,2394.37756
4/22/2023,11009.53889
4/23/2023,6311.526184
4/24/2023,2207.735579
4/25/2023,7083.456011
4/26/2023,4695.799876
4/27/2023,5384.916761
4/28/2023,7868.121363
4/29/2023,8355.47069
4/30/2023,13974.7655
5/1/2023,10427.62431
5/2/2023,5039.441979
5/3/2023,8098.402546
5/4/2023,8662.484929
5/5/2023,10398.78399
5/6/2023,9880.095363
5/7/2023,3287.716174
5/8/2023,8991.689042
5/9/2023,5433.262997
5/10/2023,4726.477975
5/11/2023,8084.493495
5/12/2023,5585.694214
5/13/2023,4243.321684
5/14/2023,11321.34209
5/15/2023,14080.44935
5/16/2023,3701.614621
5/17/2023,7279.327956
5/18/2023,9433.40389
5/19/2023,5700.506733
5/20/2023,3017.334362
5/21/2023,5833.452086
5/22/2023,8598.801545
5/23/2023,8138.615442
5/24/2023,6334.394002
5/25/2023,2748.685982
5/26/2023,8147.757773
5/27/2023,5658.94986
5/28/2023,3389.63094
5/29/2023,6324.974853
5/30/2023,10168.94191
5/31/2023,6829.691061
6/1/2023,5426.891731
6/2/2023,4710.059935
6/3/2023,4759.915705
6/4/2023,8140.348498
6/5/2023,5633.211194
6/6/2023,4847.52688
6/7/2023,3607.085456
6/8/2023,7062.894403
6/9/2023,9836.908822
6/10/2023,10611.43031
6/11/2023,8317.275494
6/12/2023,4720.087701
6/13/2023,8679.216232
6/14/2023,4978.883446
6/15/2023,3953.259182
6/16/2023,7929.06672
6/17/2023,10301.46573
6/18/2023,5612.695147
6/19/2023,6969.482222
6/20/2023,4099.03359
6/21/2023,9348.767892
6/22/2023,8320.13282
6/23/2023,2258.077717
6/24/2023,8544.816432
6/25/2023,7413.903254
6/26/2023,7119.931415
6/27/2023,3307.661682
6/28/2023,9003.597717
6/29/2023,6965.34666
6/30/2023,11153.55013
7/1/2023,17945.27648
7/2/2023,9938.580304
7/3/2023,5310.289257
7/4/2023,6281.119252
7/5/2023,6085.197416
7/6/2023,3396.505179
7/7/2023,2380.222894
7/8/2023,8263.099517
7/9/2023,2610.554124
7/10/2023,9201.69623
7/11/2023,3259.24784
7/12/2023,8622.184742
7/13/2023,5738.221882
7/14/2023,5354.214303
7/15/2023,13976.78961
7/16/2023,6085.190048
7/17/2023,3892.48756
7/18/2023,5529.068866
7/19/2023,6434.595058
7/20/2023,9433.287889
7/21/2023,5071.267291
7/22/2023,11148.86608
7/23/2023,3231.602752
7/24/2023,6826.707799
7/25/2023,8293.888682
7/26/2023,7325.735116
7/27/2023,2696.663444
7/28/2023,7566.941615
7/29/2023,10811.22865
7/30/2023,15426.99052
7/31/2023,9546.704171
8/1/2023,5162.394359
8/2/2023,5526.05003
8/3/2023,5570.714718
8/4/2023,3534.791034
8/5/2023,7849.829991
8/6/2023,7642.803887
8/7/2023,4151.129999
8/8/2023,4115.837814
8/9/2023,6550.352353
8/10/2023,2752.233449
8/11/2023,6637.268132
8/12/2023,5635.96437
8/13/2023,7594.53775
8/14/2023,2297.08748
8/15/2023,12011.40805
8/16/2023,9522.668378
8/17/2023,8159.420372
8/18/2023,5812.234602
8/19/2023,11258.07061
8/20/2023,4782.051572
8/21/2023,8238.736939
8/22/2023,7056.081918
8/23/2023,7230.197212
8/24/2023,6560.499721
8/25/2023,2835.585273
8/26/2023,7936.927133
8/27/2023,6962.034772
8/28/2023,9391.232392
8/29/2023,7842.513989
8/30/2023,7797.081302
8/31/2023,8333.617946
9/1/2023,4593.32624
9/2/2023,11569.63652
9/3/2023,5614.971714
9/4/2023,6377.443137
9/5/2023,7128.160532
9/6/2023,3457.859995
9/7/2023,7866.364829
9/8/2023,8863.380077
9/9/2023,2454.415654
9/10/2023,2836.821335
9/11/2023,2980.445256
9/12/2023,4028.050974
9/13/2023,6824.971931
9/14/2023,8783.955721
9/15/2023,11721.0494
9/16/2023,4526.131489
9/17/2023,9314.735613
9/18/2023,5527.76683
9/19/2023,3197.252588
9/20/2023,7476.195881
9/21/2023,3780.372006
9/22/2023,8594.090527
9/23/2023,3696.545634
9/24/2023,8687.541855
9/25/2023,3599.61422
9/26/2023,8659.585575
9/27/2023,8193.166993
9/28/2023,7352.185008
9/29/2023,6890.283261
9/30/2023,12351.96111
10/1/2023,8241.125787
10/2/2023,4420.483931
10/3/2023,2502.523197
10/4/2023,5699.744803
10/5/2023,4444.266241
10/6/2023,10020.42785
10/7/2023,7368.061312
10/8/2023,9324.407805
10/9/2023,5649.625151
10/10/2023,6715.277736
10/11/2023,1885.792222
10/12/2023,8479.820624
10/13/2023,7373.688625
10/14/2023,7794.476311
10/15/2023,3802.164321
10/16/2023,6489.424151
10/17/2023,10177.23928
10/18/2023,7419.042016
10/19/2023,8803.590595
10/20/2023,3981.087816
10/21/2023,3121.343919
10/22/2023,8033.153764
10/23/2023,8508.291119
10/24/2023,4214.313456
10/25/2023,7092.497286
10/26/2023,6096.406603
10/27/2023,8147.214847
10/28/2023,5526.812555
10/29/2023,8521.676167
10/30/2023,3345.961411
10/31/2023,2825.264264
11/1/2023,11368.4422
11/2/2023,4022.250656
11/3/2023,3756.079531
11/4/2023,2752.197224
11/5/2023,3396.505468
11/6/2023,7771.966964
11/7/2023,4226.488959
11/8/2023,6848.790131
11/9/2023,9465.97711
11/10/2023,9119.685784
11/11/2023,6251.194629
11/12/2023,11393.10584
11/13/2023,9046.165509
11/14/2023,8950.845087
11/15/2023,5016.835739
11/16/2023,5985.477846
11/17/2023,2758.780508
11/18/2023,11964.84737
11/19/2023,9889.383399
11/20/2023,9567.579202
11/21/2023,8131.404128
11/22/2023,3606.731299
11/23/2023,4548.10595
11/24/2023,5023.590428
11/25/2023,2748.638606
11/26/2023,10154.26485
11/27/2023,5178.398481
11/28/2023,9306.669114
11/29/2023,4894.44217
11/30/2023,8653.430469
12/1/2023,9910.707323
12/2/2023,4660.766291
12/3/2023,3856.609223
12/4/2023,7618.996256
12/5/2023,1857.919503
12/6/2023,6907.545151
12/7/2023,8312.882052
12/8/2023,9341.701378
12/9/2023,8957.935269
12/10/2023,11108.23563
12/11/2023,4964.436481
12/12/2023,7563.830869
12/13/2023,5279.640252
12/14/2023,6429.605652
12/15/2023,12463.17945
12/16/2023,6590.312752
12/17/2023,9834.137037
12/18/2023,8003.099686
12/19/2023,3353.30736
12/20/2023,10005.26131
12/21/2023,8370.066342
12/22/2023,6681.304076
12/23/2023,5761.439713
12/24/2023,5276.614798
12/25/2023,7676.015796
12/26/2023,6890.666975
12/27/2023,6732.342078
12/28/2023,4365.456785
12/29/2023,6025.453081
12/30/2023,8022.792572
12/31/2023,4189.675472
1/1/2022,17749.16368
1/2/2022,4075.670345
1/3/2022,5591.460698
1/4/2022,7354.842582
1/5/2022,5569.862485
1/6/2022,7120.983749
1/7/2022,3191.942952
1/8/2022,3822.564605
1/9/2022,7966.885131
1/10/2022,4746.992631
1/11/2022,6571.407638
1/12/2022,6126.940047
1/13/2022,9145.778087
1/14/2022,10413.83363
1/15/2022,3984.685106
1/16/2022,6006.978532
1/17/2022,2255.507856
1/18/2022,4041.103706
1/19/2022,7489.119639
1/20/2022,9879.077823
1/21/2022,9197.561393
1/22/2022,9763.345712
1/23/2022,11063.23347
1/24/2022,7665.590472
1/25/2022,6875.063007
1/26/2022,9849.019076
1/27/2022,2117.682552
1/28/2022,6944.537734
1/29/2022,4225.861455
1/30/2022,16745.33733
1/31/2022,8098.29224
2/1/2022,10181.18939
2/2/2022,6404.957615
2/3/2022,8302.3312
2/4/2022,6166.977407
2/5/2022,8172.172524
2/6/2022,10010.64114
2/7/2022,5074.52103
2/8/2022,8223.397837
2/9/2022,4276.80244
2/10/2022,7679.96701
2/11/2022,2946.589886
2/12/2022,12175.50167
2/13/2022,9457.586546
2/14/2022,3255.503728
2/15/2022,4257.393357
2/16/2022,8120.154324
2/17/2022,7573.927343
2/18/2022,3289.661212
2/19/2022,11581.5858
2/20/2022,3310.367851
2/21/2022,9073.194613
2/22/2022,5358.661638
2/23/2022,2507.626941
2/24/2022,2167.349579
2/25/2022,3895.136956
2/26/2022,9498.555792
2/27/2022,10901.73155
2/28/2022,7988.411803
3/1/2022,12468.01247
3/2/2022,2745.160219
3/3/2022,7011.949748
3/4/2022,5601.031325
3/5/2022,11295.34894
3/6/2022,8736.821212
3/7/2022,3691.198756
3/8/2022,7463.298064
3/9/2022,7463.483598
3/10/2022,4314.853567
3/11/2022,2094.710403
3/12/2022,3903.907823
3/13/2022,8088.391479
3/14/2022,6931.901305
3/15/2022,12839.28212
3/16/2022,5876.276134
3/17/2022,8436.464245
3/18/2022,3480.426584
3/19/2022,3915.879122
3/20/2022,4051.643754
3/21/2022,10345.48437
3/22/2022,5751.323817
3/23/2022,7911.673039
3/24/2022,2586.860837
3/25/2022,4044.589753
3/26/2022,4705.094629
3/27/2022,10704.07959
3/28/2022,5255.317483
3/29/2022,7617.45658
3/30/2022,9278.887608
3/31/2022,7963.065225
4/1/2022,8943.065085
4/2/2022,10933.69983
4/3/2022,6864.306662
4/4/2022,4589.066274
4/5/2022,8296.852546
4/6/2022,4398.063236
4/7/2022,2728.132225
4/8/2022,2540.118361
4/9/2022,6824.686303
4/10/2022,6482.56515
4/11/2022,2572.99026
4/12/2022,5522.339356
4/13/2022,5214.941272
4/14/2022,9710.43355
4/15/2022,5074.330304
4/16/2022,3698.140193
4/17/2022,4440.021117
4/18/2022,9760.694531
4/19/2022,4378.211765
4/20/2022,7738.665833
4/21/2022,3934.501499
4/22/2022,8941.534296
4/23/2022,6182.401317
4/24/2022,5496.653564
4/25/2022,4520.635983
4/26/2022,8761.565399
4/27/2022,9916.52809
4/28/2022,3470.121446
4/29/2022,6883.004022
4/30/2022,4786.096142
5/1/2022,11282.4134
5/2/2022,3864.580871
5/3/2022,8818.762917
5/4/2022,2348.017755
5/5/2022,8402.598471
5/6/2022,3857.295947
5/7/2022,7817.60661
5/8/2022,11608.17163
5/9/2022,3633.754721
5/10/2022,8863.077581
5/11/2022,1902.05868
5/12/2022,6088.476302
5/13/2022,5663.620554
5/14/2022,7514.320156
5/15/2022,15837.41751
5/16/2022,8325.999204
5/17/2022,5797.511493
5/18/2022,6828.078692
5/19/2022,7909.786284
5/20/2022,9499.006485
5/21/2022,5718.990428
5/22/2022,9264.951659
5/23/2022,2109.782951
5/24/2022,4158.802834
5/25/2022,6119.922111
5/26/2022,8204.660111
5/27/2022,9952.840798
5/28/2022,9625.023915
5/29/2022,9217.360372
5/30/2022,13076.5518
5/31/2022,7098.295787
6/1/2022,10283.36365
6/2/2022,6708.698592
6/3/2022,9509.750639
6/4/2022,7151.514175
6/5/2022,6838.488011
6/6/2022,8164.095494
6/7/2022,6518.229368
6/8/2022,3983.691844
6/9/2022,2783.455212
6/10/2022,4985.760785
6/11/2022,2953.536481
6/12/2022,11519.45297
6/13/2022,8825.562578
6/14/2022,5002.590859
6/15/2022,10147.37433
6/16/2022,4676.267403
6/17/2022,6781.873659
6/18/2022,8120.937136
6/19/2022,4050.805807
6/20/2022,4481.632705
6/21/2022,3079.0384
6/22/2022,8479.147932
6/23/2022,7123.131383
6/24/2022,7466.793976
6/25/2022,9984.485903
6/26/2022,5402.711669
6/27/2022,4193.565972
6/28/2022,5241.145334
6/29/2022,2391.813779
6/30/2022,8545.226905
7/1/2022,9800.559826
7/2/2022,7231.025289
7/3/2022,9392.579018
7/4/2022,9160.264353
7/5/2022,6954.145852
7/6/2022,7960.365322
7/7/2022,9103.084445
7/8/2022,8799.627591
7/9/2022,11551.17898
7/10/2022,2838.170403
7/11/2022,9033.811821
7/12/2022,10306.62693
7/13/2022,2559.766217
7/14/2022,3114.082111
7/15/2022,8747.998069
7/16/2022,4428.287639
7/17/2022,8088.290269
7/18/2022,5881.574606
7/19/2022,6866.721472
7/20/2022,5728.700247
7/21/2022,5873.709244
7/22/2022,1966.516797
7/23/2022,2540.036619
7/24/2022,10015.12806
7/25/2022,9780.620483
7/26/2022,4662.69173
7/27/2022,4963.760502
7/28/2022,8271.306414
7/29/2022,7025.855346
7/30/2022,11759.30787
7/31/2022,6734.407092
8/1/2022,9600.954252
8/2/2022,8272.495005
8/3/2022,8225.007458
8/4/2022,5837.902317
8/5/2022,4629.749737
8/6/2022,2512.738335
8/7/2022,5150.726537
8/8/2022,3480.63023
8/9/2022,3528.812172
8/10/2022,4018.28051
8/11/2022,3775.331677
8/12/2022,8079.711147
8/13/2022,9863.0848
8/14/2022,4354.517335
8/15/2022,6964.025171
8/16/2022,5371.407197
8/17/2022,3216.155362
8/18/2022,7326.689089
8/19/2022,5074.022563
8/20/2022,3726.114936
8/21/2022,8181.865679
8/22/2022,6172.55977
8/23/2022,9064.925205
8/24/2022,9626.416916
8/25/2022,3637.789054
8/26/2022,9420.217931
8/27/2022,2912.150163
8/28/2022,8244.401036
8/29/2022,4860.243952
8/30/2022,6605.410674
8/31/2022,4843.605557
9/1/2022,12747.68978
9/2/2022,6865.887731
9/3/2022,10325.23151
9/4/2022,11737.0921
9/5/2022,4963.146981
9/6/2022,7971.981233
9/7/2022,1967.423293
9/8/2022,6129.876098
9/9/2022,2104.629922
9/10/2022,10385.9648
9/11/2022,5504.881131
9/12/2022,2558.15121
9/13/2022,3681.431442
9/14/2022,4100.283356
9/15/2022,12203.92717
9/16/2022,1767.58955
9/17/2022,10695.05808
9/18/2022,9458.823698
9/19/2022,10005.78752
9/20/2022,3582.46536
9/21/2022,7046.077822
9/22/2022,9284.047618
9/23/2022,7323.064869
9/24/2022,4069.163772
9/25/2022,6473.229967
9/26/2022,4566.190791
9/27/2022,4676.355033
9/28/2022,6024.301736
9/29/2022,2432.695156
9/30/2022,13852.22036
10/1/2022,10030.8855
10/2/2022,4900.590344
10/3/2022,8433.360673
10/4/2022,5700.605515
10/5/2022,5032.567687
10/6/2022,6907.935707
10/7/2022,2883.783791
10/8/2022,7553.982428
10/9/2022,8050.238347
10/10/2022,2974.152996
10/11/2022,7094.114054
10/12/2022,2230.618868
10/13/2022,7647.410496
10/14/2022,5069.893011
10/15/2022,10623.24701
10/16/2022,10238.07211
10/17/2022,3318.006418
10/18/2022,4916.463167
10/19/2022,5560.232914
10/20/2022,8569.992899
10/21/2022,6597.914379
10/22/2022,8137.056023
10/23/2022,4133.640015
10/24/2022,1674.02397
10/25/2022,4914.026596
10/26/2022,8970.560831
10/27/2022,3170.812972
10/28/2022,9099.689033
10/29/2022,4154.686503
10/30/2022,13885.98585
10/31/2022,1852.354664
11/1/2022,6398.050225
11/2/2022,9517.724826
11/3/2022,7968.75951
11/4/2022,6001.57459
11/5/2022,10693.51154
11/6/2022,9117.640713
11/7/2022,8005.280795
11/8/2022,5069.525869
11/9/2022,6229.545081
11/10/2022,3788.847233
11/11/2022,2125.137121
11/12/2022,7309.517264
11/13/2022,3588.185465
11/14/2022,2205.670354
11/15/2022,8290.247135
11/16/2022,9679.984323
11/17/2022,4165.664098
11/18/2022,7670.31702
11/19/2022,7144.614835
11/20/2022,8256.047497
11/21/2022,2872.762488
11/22/2022,3412.712335
11/23/2022,8963.210433
11/24/2022,9106.967151
11/25/2022,4237.458974
11/26/2022,9448.746642
11/27/2022,3376.420323
11/28/2022,5203.314817
11/29/2022,1741.949446
11/30/2022,6330.514195
12/1/2022,8869.994504
12/2/2022,9954.787978
12/3/2022,3124.676212
12/4/2022,7068.713502
12/5/2022,3838.106738
12/6/2022,6689.428359
12/7/2022,9262.495214
12/8/2022,8963.095654
12/9/2022,6716.264888
12/10/2022,9902.766736
12/11/2022,7342.43116
12/12/2022,3272.844744
12/13/2022,9081.379399
12/14/2022,4663.573466
12/15/2022,7094.013982
12/16/2022,6009.726385
12/17/2022,8297.121109
12/18/2022,11778.44513
12/19/2022,7619.684259
12/20/2022,8412.574108
12/21/2022,3449.714478
12/22/2022,7329.359336
12/23/2022,3663.428324
12/24/2022,4093.018252
12/25/2022,3096.405073
12/26/2022,8534.029723
12/27/2022,2154.806411
12/28/2022,6224.334034
12/29/2022,2044.350993
12/30/2022,3695.055182
12/31/2022,7540.376172
1/1/2023,10134.52222
1/2/2023,3615.281496
1/3/2023,4638.586424
1/4/2023,7777.503599
1/5/2023,3434.098071
1/6/2023,3769.603047
1/7/2023,4050.381825
1/8/2023,5384.059116
1/9/2023,3537.861522
1/10/2023,9492.37566
1/11/2023,6596.836542
1/12/2023,3670.138082
1/13/2023,8624.554089
1/14/2023,4782.109229
1/15/2023,4205.305685
1/16/2023,6999.244033
1/17/2023,6048.998076
1/18/2023,4033.263799
1/19/2023,3808.660292
1/20/2023,5904.328929
1/21/2023,9129.085719
1/22/2023,4924.077178
1/23/2023,9180.756091
1/24/2023,5200.132907
1/25/2023,3455.665829
1/26/2023,9452.324505
1/27/2023,8692.822345
1/28/2023,6054.891847
1/29/2023,7181.954213
1/30/2023,4647.409446
1/31/2023,4197.615402
2/1/2023,4374.227581
2/2/2023,6323.273679
2/3/2023,7561.27126
2/4/2023,9038.608563
2/5/2023,5618.112799
2/6/2023,4935.611443
2/7/2023,7154.174422
2/8/2023,8104.179047
2/9/2023,5361.87343
2/10/2023,5126.589325
2/11/2023,10736.36166
2/12/2023,10391.20916
2/13/2023,9191.4364
2/14/2023,9871.131108
2/15/2023,4714.785844
2/16/2023,7513.648374
2/17/2023,2757.369759
2/18/2023,7695.748263
2/19/2023,2854.417844
2/20/2023,5134.624288
2/21/2023,7314.570855
2/22/2023,8498.290316
2/23/2023,2946.710411
2/24/2023,9687.086386
2/25/2023,4462.96083
2/26/2023,5995.962168
2/27/2023,8789.704207
2/28/2023,5866.518332
3/1/2023,12031.97216
3/2/2023,6635.972791
3/3/2023,8767.984231
3/4/2023,11571.43553
3/5/2023,7243.07701
3/6/2023,9687.443599
3/7/2023,5980.414515
3/8/2023,3474.999556
3/9/2023,2507.19006
3/10/2023,6005.273782
3/11/2023,9018.803005
3/12/2023,2291.20339
3/13/2023,2762.312469
3/14/2023,6258.107441
3/15/2023,14623.59569
3/16/2023,7131.204362
3/17/2023,3053.752611
3/18/2023,8122.333629
3/19/2023,3312.280604
3/20/2023,6526.572109
3/21/2023,8460.02183
3/22/2023,4566.093233
3/23/2023,6020.794756
3/24/2023,6286.61565
3/25/2023,10890.92899
3/26/2023,3025.380495
3/27/2023,2748.711566
3/28/2023,9623.939159
3/29/2023,5092.115519
3/30/2023,13355.33656
3/31/2023,5300.981119
4/1/2023,6263.06655
4/2/2023,11136.98247
4/3/2023,9453.059204
4/4/2023,5956.681118
4/5/2023,4774.72319
4/6/2023,6257.011138
4/7/2023,6835.02458
4/8/2023,8942.183899
4/9/2023,7773.810233
4/10/2023,5960.255411
4/11/2023,3286.685049
4/12/2023,4969.390984
4/13/2023,7311.870758
4/14/2023,7229.487784
4/15/2023,15378.18294
4/16/2023,5111.423972
4/17/2023,6382.118452
4/18/2023,8722.410094
4/19/2023,8873.057134
4/20/2023,2485.19402
4/21/2023,6962.256524
4/22/2023,3284.54819
4/23/2023,5824.329603
4/24/2023,2623.240006
4/25/2023,3762.622088
4/26/2023,4648.531667
4/27/2023,9644.991262
4/28/2023,8922.912456
4/29/2023,5387.779241
4/30/2023,11364.11684
5/1/2023,8820.267787
5/2/2023,5528.049405
5/3/2023,9305.172628
5/4/2023,2362.958476
5/5/2023,6338.236451
5/6/2023,5388.137593
5/7/2023,6058.821369
5/8/2023,3108.326568
5/9/2023,3009.863965
5/10/2023,3521.967462
5/11/2023,6429.457178
5/12/2023,7306.539425
5/13/2023,8242.720898
5/14/2023,11865.19113
5/15/2023,9241.9442
5/16/2023,10266.14961
5/17/2023,9234.334298
5/18/2023,3540.355559
5/19/2023,2186.320269
5/20/2023,7939.627352
5/21/2023,4744.57229
5/22/2023,9438.957835
5/23/2023,8993.193248
5/24/2023,6684.838061
5/25/2023,2617.428295
5/26/2023,6325.268367
5/27/2023,4308.916487
5/28/2023,3305.136814
5/29/2023,4476.639535
5/30/2023,6616.910485
5/31/2023,6236.352966
6/1/2023,7993.300956
6/2/2023,7134.369232
6/3/2023,9264.642215
6/4/2023,4555.696568
6/5/2023,7346.331646
6/6/2023,8753.538939
6/7/2023,5801.952805
6/8/2023,10204.908
6/9/2023,9651.295313
6/10/2023,11750.32636
6/11/2023,10465.6223
6/12/2023,8706.835827
6/13/2023,9722.116443
6/14/2023,6693.881661
6/15/2023,5328.774669
6/16/2023,2950.373948
6/17/2023,9922.106637
6/18/2023,5694.921996
6/19/2023,5178.65318
6/20/2023,9212.137797
6/21/2023,6896.558041
6/22/2023,5144.934759
6/23/2023,4497.042654
6/24/2023,5106.854903
6/25/2023,4626.665939
6/26/2023,2579.962248
6/27/2023,1971.58661
6/28/2023,8586.540568
6/29/2023,6035.825011
6/30/2023,8280.019129
7/1/2023,16491.20373
7/2/2023,3738.711963
7/3/2023,1996.396847
7/4/2023,8359.771992
7/5/2023,6186.985222
7/6/2023,8525.232372
7/7/2023,7903.841966
7/8/2023,2150.927273
7/9/2023,10796.72954
7/10/2023,6725.979175
7/11/2023,2920.574885
7/12/2023,5730.773244
7/13/2023,7659.430603
7/14/2023,2635.895051
7/15/2023,16206.43445
7/16/2023,3517.241152
7/17/2023,6911.480407
7/18/2023,9262.642614
7/19/2023,7769.981583
7/20/2023,10054.11586
7/21/2023,6053.808058
7/22/2023,10685.44879
7/23/2023,7917.876833
7/24/2023,8421.410329
7/25/2023,8902.326221
7/26/2023,5499.841608
7/27/2023,7829.938079
7/28/2023,5182.008385
7/29/2023,3125.154255
7/30/2023,17675.54733
7/31/2023,5099.30592
8/1/2023,9799.425403
8/2/2023,6244.704985
8/3/2023,9383.961347
8/4/2023,6393.781317
8/5/2023,8856.746689
8/6/2023,5509.433541
8/7/2023,9319.91153
8/8/2023,6108.671229
8/9/2023,8536.171399
8/10/2023,7753.805159
8/11/2023,6496.809432
8/12/2023,9830.623434
8/13/2023,11203.07234
8/14/2023,9803.802711
8/15/2023,5697.482896
8/16/2023,4960.268502
8/17/2023,10051.6168
8/18/2023,9710.250299
8/19/2023,3633.710693
8/20/2023,5080.847139
8/21/2023,4689.866106
8/22/2023,9762.975568
8/23/2023,9274.53369
8/24/2023,3175.322405
8/25/2023,7933.460455
8/26/2023,4827.016737
8/27/2023,4390.290801
8/28/2023,6989.184358
8/29/2023,8919.740901
8/30/2023,8281.3174
8/31/2023,4610.444588
9/1/2023,13393.95668
9/2/2023,7203.491283
9/3/2023,6884.89722
9/4/2023,4942.386018
9/5/2023,9600.546198
9/6/2023,3146.400866
9/7/2023,7481.970075
9/8/2023,2394.856347
9/9/2023,8547.631595
9/10/2023,8020.985521
9/11/2023,5908.210099
9/12/2023,7794.098823
9/13/2023,6938.739622
9/14/2023,5923.019318
9/15/2023,4174.075804
9/16/2023,4495.096273
9/17/2023,5559.809345
9/18/2023,2564.822439
9/19/2023,6443.563941
9/20/2023,8618.621381
9/21/2023,7881.092955
9/22/2023,7051.753378
9/23/2023,10631.01822
9/24/2023,6815.96548
9/25/2023,7655.509802
9/26/2023,3608.466872
9/27/2023,8599.580436
9/28/2023,4006.66372
9/29/2023,5262.599563
9/30/2023,9777.790013
10/1/2023,17864.87905
10/2/2023,6396.487133
10/3/2023,9288.970095
10/4/2023,6722.106689
10/5/2023,6861.707246
10/6/2023,3202.127572
10/7/2023,4110.583165
10/8/2023,10442.35596
10/9/2023,5403.00405
10/10/2023,6678.15778
10/11/2023,3187.032864
10/12/2023,3840.243508
